Order Date,Order ID,Invoice No,Product Name,SKU,Category,Sub Category,Customer ID,Customer,Customer Tier,Region,Sales Channel,Warehouse,Sales Rep,Qty,Unit Price,Unit Cost,Sales Amt,Gross Profit,Currency,Exchange Rate,Promotion,Order Status,Payment Terms,Return Reason,Delivery Days,Notes
2025-08-24,ORD-202508-002105,INV-202508-002105,Widget Echo,SKU005,Accessories,Cables,CUST01225,Lee Trading,SMB,KwaZulu-Natal,Distributor,Durban Hub,A. Petersen,27,35.86,17.38,968.22,498.96,ZAR,1.0,None,Completed,Net 60,,17,rush delivery
2024-04-30,ORD-202404-002106,INV-202404-002106,Widget Beta,SKU002,Hardware,Fasteners,CUST00134, Mcconnell Trading  ,SMB,KwaZulu-Natal,Distributor,Durban Hub,L. van Wyk,33,80.15,54.44,2644.95,848.43,ZAR,1.0,None,Completed,Net 15,,7,promo order
2025-08-13,ORD-202508-002107,INV-202508-002107,Widget Orion,SKU008,Electronics,Sensors,CUST00252,Hendrix LLC,Enterprise,Limpopo,Wholesale,Durban Hub,L. van Wyk,15,437.11,324.56,6556.65,1688.25,ZAR,1.0,None,Completed,Net 45,,15,manual correction
,ORD-202401-002108,INV-202401-002108,Widget Spark,SKU012,Packaging,Labels,CUST01029,Winters Trading,SMB,Gauteng,Distributor,Cape Town DC,T. Mokoena,-61,10.89,3.98,664.29,421.51,ZAR,1.0,Bundle Discount,Completed,Net 15,,7,
2025-05-29,ORD-202505-002109,INV-202505-002109,Widget Spark,SKU012,Packaging,Labels,CUST00901,Dunn-Porter,Enterprise,Western Cape,Ecommerce,Durban Hub,N. Dlamini,45,$10.82,4.1,486.9,302.4,ZAR,1.0,None,Completed,COD,,8,rush delivery
2024-09-26,ORD-202409-002110,INV-202409-002110,Widget Spark,SKU012,Packaging,Labels,CUST00154,Patrick Trading,SMB,Western Cape,Retail,Durban Hub,L. van Wyk,32,11.78,3.89,376.96,252.48,ZAR,1.0,Bundle Discount,Completed,Net 30,,5,promo order
2024-10-31,ORD-202410-002111,INV-202410-002111,Widget Beta,SKU002,Hardware,Fasteners,CUST01778,"Leon, Howard and Wright",Enterprise,KwaZulu-Natal,Ecommerce,Johannesburg DC,L. van Wyk,17,85.71,$56.06,1457.07,504.05,ZAR,1.0,Launch Campaign,Completed,Net 15,,7,manual correction
2025-03-14,ORD-202503-002112,INV-202503-002112,Widget Flux,SKU006,Accessories,Cables,CUST00289, Bauer Trading  ,SMB,Limpopo,Ecommerce,Durban Hub,L. van Wyk,11,R52.97,23.67,582.67,322.3,ZAR,1.0,None,Completed,Net 15,,10,manual correction
2024-06-27,ORD-202406-002113,INV-202406-002113,Widget Echo,SKU005,Accessories,Cables,CUST01639,Richardson Trading,SMB,Eastern Cape,Ecommerce,Johannesburg DC,L. van Wyk,11,38.25,18.78,420.75,214.17,ZAR,1.0,Bundle Discount,Completed,Net 60,,8,VIP customer
2025-05-28,ORD-202505-002114,INV-202505-002114,Widget Beta,SKU002,Hardware,Fasteners,CUST00411,Li Trading,SMB,Free State,Ecommerce,Durban Hub,A. Petersen,6,90.09,54.65,540.54,212.64,ZAR,1.0,Bundle Discount,Completed,Net 45,,11,manual correction
2024-10-22,ORD-202410-002115,INV-202410-002115,Widget Alpha,SKU001,Hardware,Fasteners,CUST00371,Shelton Trading,SMB,Gauteng,Retail,Durban Hub,S. Naidoo,11,85.2,45.66,937.2,434.94,ZAR,1.0,None,Completed,Net 60,,6,manual correction
2025-12-17,ORD-202512-002116,INV-202512-002116,Widget Flux,SKU006,Accessories,Cables,CUST00950,Hendrix Trading,SMB,Gauteng,Retail,Johannesburg DC,L. van Wyk,23,55.2,23.15,"$1,269.60",737.15,ZAR,1.0,None,Completed,Net 45,,11,rush delivery
29-05-2025,ORD-202505-002117,INV-202505-002117,Widget Spark,SKU012,Packaging,Labels,CUST00368,White Trading,Mid-Market,Free State,Retail,Durban Hub,T. Mokoena,30,11.58,3.97,347.4,228.3,ZAR,1.0,None,Completed,Net 15,,6,
2025-01-24,ORD-202501-002118,INV-202501-002118,Widget Delta,SKU004,Hardware,Tools,CUST00412,Webb Trading,SMB,Western Cape,Distributor,Durban Hub,T. Mokoena,20,262.34,197.46,5246.8,"$1,297.60",ZAR,1.0,None,Completed,Net 60,,9,rush delivery
2025-09-09,ORD-202509-002119,INV-202509-002119,Widget Echo,SKU005,Accessories,Cables,CUST01728,Campbell-King,Enterprise,Western Cape,Wholesale,Pretoria Hub,T. Mokoena,59,34.63,18.68,2043.17,941.05,USD,19.4545,None,Completed,Net 45,,14,
2024-04-30,ORD-202404-002120,INV-202404-002120,Widget Beta,SKU002,Hardware,Fasteners,CUST00843,Russell Trading,SMB,Limpopo,Ecommerce,Johannesburg DC,T. Mokoena,6,97.21,52.04,583.26,271.02,ZAR,1.0,None,Completed,COD,,4,VIP customer
2025-06-03,ORD-202506-002121,INV-202506-002121,Widget Rift,SKU011,Packaging,Boxes,CUST00127,Smith Trading,Mid-Market,Western Cape,Retail,Johannesburg DC,T. Mokoena,20,17.67,8.27,353.4,188.0,ZAR,1.0,None,Completed,Net 15,,9,
2025-09-07,ORD-202509-002122,INV-202509-002122,Widget Pulse,SKU009,Electronics,Sensors,CUST01177,Hubbard Trading,SMB,KwaZulu-Natal,Retail,Durban Hub,T. Mokoena,3,492.59,$351.58,1477.77,423.03,ZAR,1.0,None,Completed,COD,,22,manual correction
2024-04-24,ORD-202404-002123,INV-202404-002123,Widget Alpha,SKU001,Hardware,Fasteners,CUST01467,Alexander Trading,Mid-Market,Western Cape,Ecommerce,Pretoria Hub,A. Petersen,6,82.06,46.73,R492.36,211.98,ZAR,1.0,Launch Campaign,Completed,Net 45,,8,
2025-03-05,ORD-202503-002124,INV-202503-002124,Widget Nova,SKU007,Accessories,Batteries,CUST00943,Ramos Trading,SMB,Free State,Distributor,Johannesburg DC,T. Mokoena,53,112.47,R71.57,5960.91,2167.7,ZAR,1.0,Year End Promo,Completed,Net 15,,3,manual correction
2025-02-18,ORD-202502-002125,INV-202502-002125,Widget Flux,SKU006,Accessories,Cables,CUST01286,Lawrence Trading,Mid-Market,Eastern Cape,Retail,Pretoria Hub,L. van Wyk,29,51.81,23.36,1502.49,825.05,ZAR,1.0,None,Completed,Net 60,,14,rush delivery
2024-01-26,ORD-202401-002126,INV-202401-002126,Widget Alpha,SKU001,Hardware,Fasteners,CUST00974, Ellison Trading  ,Mid-Market,Eastern Cape,Ecommerce,Johannesburg DC,S. Naidoo,10,81.7,45.83,817.0,358.7,ZAR,1.0,Launch Campaign,Completed,Net 45,,9,manual correction
2024-06-27,ORD-202406-002127,INV-202406-002127,Widget Echo,SKU005,Accessories,Cables,CUST01651,Campbell Trading,SMB,Eastern Cape,Ecommerce,Cape Town DC,L. van Wyk,0,39.17,18.47,0.0,0.0,ZAR,1.0,None,Cancelled,Net 45,,17,
2025-10-05,ORD-202510-002128,INV-202510-002128,Widget Pulse,SKU009,Electronics,Sensors,CUST01609,Bradley Trading,Mid-Market,Gauteng,Wholesale,Cape Town DC,T. Mokoena,12,498.77,349.81,5985.24,1787.52,ZAR,1.0,None,Completed,Net 30,,23,
2025-06-10,ORD-202506-002129,INV-202506-002129,Widget Delta,SKU004,Hardware,Tools,CUST00024,Ross Trading,SMB,Free State,Distributor,Cape Town DC,T. Mokoena,32,285.27,212.32,9128.64,2334.4,ZAR,1.0,None,Completed,Net 60,,11,rush delivery
03/26/2024,ORD-202403-002130,INV-202403-002130,Widget Beta,SKU002,Hardware,Fasteners,CUST01206,Rivera Trading,SMB,Western Cape,Retail,Johannesburg DC,A. Petersen,9,92.96,55.62,836.64,336.06,USD,18.9376,None,Completed,Net 45,,5,VIP customer
2025/11/03,ORD-202511-002131,INV-202511-002131,Widget Delta,SKU004,Hardware,Tools,CUST00639,Delacruz and Sons,Enterprise,Gauteng,Distributor,Durban Hub,L. van Wyk,53,248.44,199.85,13167.32,2575.27,ZAR,1.0,None,Completed,COD,,8,rush delivery
2024-08-16,ORD-202408-002132,INV-202408-002132,Widget Gamma,SKU003,Hardware,Tools,CUST01699,Nelson Trading,Mid-Market,Eastern Cape,Wholesale,Durban Hub,S. Naidoo,24,192.04,146.37,"$4,608.96",1096.08,ZAR,1.0,Year End Promo,Completed,Net 60,,9,manual correction
04-02-2025,ORD-202502-002133,INV-202502-002133,Widget Nova,SKU007,Accessories,Batteries,CUST00122,Smith Trading,SMB,Eastern Cape,Ecommerce,Pretoria Hub,L. van Wyk,5,121.47,$74.50,607.35,234.85,ZAR,1.0,None,Completed,COD,,8,rush delivery
02/19/2025,ORD-202502-002134,INV-202502-002134,Widget Quantum,SKU010,Electronics,Controllers,CUST01369, Perry Trading  ,SMB,KwaZulu-Natal,Retail,Johannesburg DC,T. Mokoena,1,786.82,493.33,786.82,293.49,ZAR,1.0,None,Completed,Net 15,,20,
2024-04-19,ORD-202404-002135,INV-202404-002135,Widget Spark,SKU012,Packaging,Labels,CUST00186,Miller Trading,SMB,Free State,Wholesale,Pretoria Hub,S. Naidoo,58,11.71,3.85,679.18,455.88,ZAR,1.0,None,Completed,Net 45,,2,promo order
2024-03-09,ORD-202403-002136,INV-202403-002136,Widget Orion,SKU008,Electronics,Sensors,CUST01309,Jefferson Trading,SMB,Western Cape,Distributor,Pretoria Hub,T. Mokoena,6,431.55,309.7,"2,589.30",731.1,ZAR,1.0,Summer Promo,Completed,Net 15,,24,manual correction
2025-12-17,ORD-202512-002137,INV-202512-002137,Widget Echo,SKU005,Accessories,Cables,CUST00871,Glass Trading,SMB,Gauteng,Wholesale,Durban Hub,A. Petersen,36,39.53,18.8,1423.08,746.28,ZAR,1.0,Bundle Discount,Completed,Net 60,,12,VIP customer
2025-04-08,ORD-202504-002138,INV-202504-002138,Widget Nova,SKU007,Accessories,Batteries,CUST00299,"Kramer, Lopez and Miller",Enterprise,Eastern Cape,Distributor,Cape Town DC,A. Petersen,-42,103.49,70.74,-4346.58,-1375.5,ZAR,1.0,Summer Promo,Returned,Net 30,Wrong Item,6,promo order
2024-02-16,ORD-202402-002139,INV-202402-002139,Widget Alpha,SKU001,Hardware,Fasteners,CUST01096,Petersen Trading,SMB,Eastern Cape,Distributor,Cape Town DC,T. Mokoena,26,77.02,49.26,2002.52,721.76,ZAR,1.0,Summer Promo,Completed,Net 30,,8,rush delivery
2025-02-09,ORD-202502-002140,INV-202502-002140,Widget Quantum,SKU010,Electronics,Controllers,CUST01520,Walker Trading,SMB,Eastern Cape,Distributor,Cape Town DC,S. Naidoo,7,721.11,523.45,5047.77,1383.62,ZAR,1.0,Launch Campaign,Completed,COD,,25,promo order
2025-02-10,ORD-202502-002141,INV-202502-002141,Widget Nova,SKU007,Accessories,Batteries,CUST01237,Miller-Powell,Key Account,Western Cape,Retail,Pretoria Hub,L. van Wyk,36,105.43,71.88,0,1207.8,ZAR,1.0,None,Completed,Net 15,,4,
2024-05-05,ORD-202405-002142,INV-202405-002142,Widget Pulse,SKU009,Electronics,Sensors,CUST01481,"Cook, Sandoval and Stanley",Enterprise,Eastern Cape,Ecommerce,Pretoria Hub,S. Naidoo,12,467.86,332.8,5614.32,1620.72,ZAR,1.0,Year End Promo,Completed,COD,,25,rush delivery
2025-12-10,ORD-202512-002143,INV-202512-002143,Widget Gamma,SKU003,Hardware,Tools,CUST00189,Smith-Esparza,Enterprise,KwaZulu-Natal,Ecommerce,Pretoria Hub,A. Petersen,29,209.34,141.17,"R6,070.86",1976.93,ZAR,1.0,Launch Campaign,Completed,Net 60,,12,rush delivery
2025-08-10,ORD-202508-002144,INV-202508-002144,Widget Quantum,SKU010,Electronics,Controllers,CUST01735,Green Trading,SMB,Western Cape,Retail,Pretoria Hub,N. Dlamini,5,771.83,493.94,3859.15,1389.45,ZAR,1.0,Launch Campaign,Completed,Net 45,,23,rush delivery
2024-08-30,ORD-202408-002145,INV-202408-002145,Widget Alpha,SKU001,Hardware,Fasteners,CUST00861,Hamilton Trading,SMB,Free State,Ecommerce,Cape Town DC,T. Mokoena,5,81.97,48.99,409.85,164.9,ZAR,1.0,Bundle Discount,Completed,COD,,7,promo order
2025-11-27,ORD-202511-002146,INV-202511-002146,Widget Pulse,SKU009,Electronics,Sensors,CUST00233,Williams Trading,SMB,Western Cape,Ecommerce,Cape Town DC,T. Mokoena,5,548.35,344.13,"$2,741.75",1021.1,ZAR,1.0,None,Completed,COD,,25,VIP customer
2025/07/11,ORD-202507-002147,INV-202507-002147,Widget Pulse,SKU009,Electronics,Sensors,CUST00943,Ramos Trading,SMB,Free State,Distributor,Cape Town DC,T. Mokoena,11,488.63,361.25,5374.93,1401.18,ZAR,1.0,Bundle Discount,Completed,Net 15,,25,
2025-09-17,ORD-202509-002148,INV-202509-002148,Widget Nova,,Accessories,Batteries,CUST01513,Padilla Trading,SMB,Limpopo,Wholesale,Durban Hub,S. Naidoo,43,$123.83,R71.15,5324.69,2265.24,ZAR,1.0,None,Completed,Net 30,,3,manual correction
2025-12-19,ORD-202512-002149,INV-202512-002149,Widget Pulse,SKU009,Electronics,Sensors,CUST00994,Campbell Trading,SMB,Limpopo,Wholesale,Pretoria Hub,A. Petersen,17,493.12,360.68,8383.04,"2,251.48",ZAR,1.0,Year End Promo,Completed,Net 60,,26,promo order
2024-12-28,ORD-202412-002150,INV-202412-002150,Widget Echo,SKU005,Accessories,Cables,CUST01248,Brown Trading,SMB,Free State,Distributor,Cape Town DC,T. Mokoena,50,35.55,R18.29,1777.5,863.0,ZAR,1.0,Year End Promo,Completed,Net 60,,9,
2024-07-15,ORD-202407-002151,INV-202407-002151,Widget Alpha,SKU001,Hardware,Fasteners,CUST00129,Huff Trading,SMB,Limpopo,Wholesale,Cape Town DC,A. Petersen,17,77.83,48.71,1323.11,495.04,ZAR,1.0,None,Completed,COD,,7,rush delivery
2025-05-28,ORD-202505-002152,INV-202505-002152,Widget Echo,SKU005,Accessories,Cables,CUST00104,Collins Trading,Mid-Market,Free State,Ecommerce,Durban Hub,A. Petersen,17,38.54,18.61,655.18,338.81,ZAR,1.0,None,Completed,Net 45,,12,promo order
2025-10-13,ORD-202510-002153,INV-202510-002153,Widget Flux,SKU006,Accessories,Cables,CUST00328,Cohen Trading,Mid-Market,Free State,Distributor,Pretoria Hub,N. Dlamini,71,45.41,24.07,3224.11,1515.14,ZAR,1.0,None,Completed,COD,,17,
,ORD-202408-002154,INV-202408-002154,Widget Alpha,SKU001,Hardware,Fasteners,CUST00694,Sosa-Newman,Enterprise,Eastern Cape,Ecommerce,Durban Hub,S. Naidoo,16,75.66,45.72,1210.56,479.04,ZAR,1.0,Launch Campaign,Completed,Net 30,,3,VIP customer
2024-04-12,ORD-202404-002155,INV-202404-002155,Widget Pulse,SKU009,Electronics,Sensors,CUST00303,Daniels Trading,Mid-Market,Western Cape,Ecommerce,Pretoria Hub,L. van Wyk,6,479.24,337.16,2875.44,852.48,ZAR,1.0,Year End Promo,Completed,Net 30,,20,
2025-08-27,ORD-202508-002156,INV-202508-002156,Widget Alpha,SKU001,Hardware,Fasteners,CUST00760,Deleon Trading,Mid-Market,Limpopo,Wholesale,Durban Hub,L. van Wyk,22,75.48,49.07,1660.56,581.02,ZAR,1.0,None,Completed,COD,,8,rush delivery
2024-05-28,ORD-202405-002157,INV-202405-002157,Widget Beta,SKU002, accessories,Fasteners,CUST00128,Bailey Trading,SMB,Gauteng,Ecommerce,Durban Hub,L. van Wyk,7,96.6,53.59,676.2,301.07,ZAR,1.0,None,Completed,Net 60,,11,rush delivery
2024-09-11,ORD-202409-002158,INV-202409-002158,Widget Rift,SKU011,Packaging,Boxes,CUST01800,Watson PLC,Enterprise,Western Cape,Retail,Durban Hub,N. Dlamini,52,16.73,7.82,869.96,463.32,ZAR,1.0,None,Completed,Net 45,,6,manual correction
2025-07-20,ORD-202507-002159,INV-202507-002159,Widget Nova,SKU007,Accessories,Batteries,CUST00912,Madden Trading,SMB,Free State,Ecommerce,Johannesburg DC,A. Petersen,12,121.56,R72.57,1458.72,587.88,ZAR,1.0,None,Completed,Net 30,,8,promo order
2024-07-08,ORD-202407-002160,INV-202407-002160,Widget Beta,SKU002,Hardware,Fasteners,CUST00456,,SMB,Western Cape,Distributor,Cape Town DC,L. van Wyk,27,85.01,55.28,2295.27,802.71,ZAR,1.0,Year End Promo,Completed,Net 30,,5,manual correction
2025-07-20,ORD-202507-002161,INV-202507-002161,Widget Flux,SKU006,Accessories,Cables,CUST00429,"Hayes, Young and Arroyo",Key Account,Eastern Cape,Distributor,Cape Town DC,T. Mokoena,114,43.71,23.65,4982.94,2286.84,ZAR,1.0,None,Completed,Net 15,,14,rush delivery
,ORD-202511-002162,INV-202511-002162,Widget Orion,SKU008,Electronics,Sensors,CUST00832,Jones Trading,SMB,Western Cape,Ecommerce,Cape Town DC,L. van Wyk,4,482.08,R312.53,1928.32,678.2,ZAR,1.0,None,Completed,COD,,18,promo order
2024-05-10,ORD-202405-002163,INV-202405-002163,Widget Orion,SKU008,Electronics,Sensors,CUST01152,Munoz Trading,SMB,Western Cape,Wholesale,Cape Town DC,L. van Wyk,5,426.0,316.65,2130.0,546.75,ZAR,1.0,None,Completed,COD,,25,promo order
2024-10-21,ORD-202410-002164,INV-202410-002164,Widget Beta,SKU002,Hardware,Fasteners,CUST00248,Brown Trading,SMB,Eastern Cape,Retail,Cape Town DC,T. Mokoena,7,96.65,53.58,676.55,301.49,ZAR,1.0,Year End Promo,Completed,COD,,5,promo order
2025-07-22,ORD-202507-002165,INV-202507-002165,Widget Gamma,SKU003,Hardware,Tools,CUST01532,Thompson Trading,SMB,Free State,Retail,Durban Hub,S. Naidoo,13,224.01,138.24,2912.13,1115.01,ZAR,1.0,None,Completed,Net 60,,8,manual correction
2025-08-27,ORD-202508-002166,INV-202508-002166,Widget Delta,SKU004,Hardware,Tools,CUST01735,Green Trading,SMB,Western Cape,Retail,Pretoria Hub,N. Dlamini,9,312.58,211.86,2813.22,906.48,ZAR,1.0,None,Completed,Net 45,,6,promo order
2024-07-15,ORD-202407-002167,INV-202407-002167,Widget Alpha,SKU001,Hardware,Fasteners,CUST01625,Marshall Trading,SMB,Limpopo,Wholesale,Pretoria Hub,A. Petersen,17,80.84,47.81,1374.28,561.51,ZAR,1.0,None,Completed,Net 60,,1,VIP customer
2024-12-21,ORD-202412-002168,INV-202412-002168,Widget Spark,SKU012,Packaging,Labels,CUST01173,Thompson Trading,SMB,Eastern Cape,Retail,Johannesburg DC,A. Petersen,31,11.51,4.07,356.81,230.64,ZAR,1.0,Summer Promo,Completed,Net 15,,4,manual correction
2024-03-31,ORD-202403-002169,INV-202403-002169,Widget Delta,SKU004,Hardware,Tools,CUST00718,Gibson Trading,SMB,Eastern Cape,Distributor,Cape Town DC,S. Naidoo,28,289.72,203.76,8112.16,2406.88,ZAR,1.0,None,Completed,Net 30,,6,
2024-04-28,ORD-202404-002170,INV-202404-002170,Widget Flux,SKU006,Accessories,Cables,CUST00461,,Enterprise,Western Cape,Distributor,Durban Hub,S. Naidoo,0,44.58,24.83,0.0,0.0,ZAR,1.0,Launch Campaign,Cancelled,Net 30,,11,VIP customer
2024-01-24,ORD-202401-002171,INV-202401-002171,Widget Flux,SKU006,Accessories,Cables,CUST00141,Jenkins Trading,Mid-Market,KwaZulu-Natal,Retail,Cape Town DC,S. Naidoo,23,51.94,23.44,1194.62,655.5,USD,19.7631,None,Completed,Net 60,,18,manual correction
2024-09-27,ORD-202409-002172,INV-202409-002172,Widget Gamma,SKU003,Hardware,Tools,CUST00600,Johnson Trading,SMB,Limpopo,Ecommerce,Durban Hub,L. van Wyk,9,214.13,140.78,1927.17,660.15,ZAR,1.0,None,Completed,Net 15,,10,rush delivery
2024-10-17,ORD-202410-002173,INV-202410-002173,Widget Pulse,SKU009,Electronics,Sensors,CUST01436,Cook-Shaw,Enterprise,KwaZulu-Natal,Wholesale,Cape Town DC,L. van Wyk,23,458.33,341.13,10541.59,2695.6,ZAR,1.0,None,Completed,COD,,24,promo order
2025/11/23,ORD-202511-002174,INV-202511-002174,Widget Flux,SKU006,Accessories,Cables,CUST00445,"Patel, Barrett and Adams",Enterprise,Free State,Wholesale,Cape Town DC,A. Petersen,79,49.87,23.1,3939.73,2114.83,ZAR,1.0,Year End Promo,Completed,Net 15,,9,VIP customer
2024-12-22,ORD-202412-002175,INV-202412-002175,Widget Beta,SKU002,Hardware,Fasteners,CUST00252,Hendrix LLC,Enterprise,Limpopo,Wholesale,Pretoria Hub,L. van Wyk,49,$87.03,55.96,4264.47,1522.43,ZAR,1.0,Bundle Discount,Completed,Net 45,,8,
2024-12-07,ORD-202412-002176,INV-202412-002176,Widget Alpha,SKU001,Hardware,Fasteners,CUST01076,Vasquez Trading,SMB,Western Cape,Wholesale,Durban Hub,N. Dlamini,-26,85.29,45.4,2217.54,1037.14,ZAR,1.0,None,Completed,Net 30,,8,
2025-04-06,ORD-202504-002177,INV-202504-002177,Widget Pulse,SKU009,Electronics,Sensors,CUST00183,Holmes Trading,SMB,Eastern Cape,Retail,Durban Hub,N. Dlamini,7,533.94,342.78,3737.58,"$1,338.12",ZAR,1.0,Summer Promo,Completed,Net 15,,20,manual correction
2025-03-04,ORD-202503-002178,INV-202503-002178,Widget Echo,SKU005,Accessories,Cables,CUST00052,Bradley Trading,SMB,Limpopo,Distributor,Durban Hub,S. Naidoo,37,35.59,18.65,1316.83,626.78,ZAR,1.0,None,Completed,Net 15,,13,
2025-10-14,ORD-202510-002179,INV-202510-002179,Widget Nova,SKU007,Accessories,Batteries,CUST01194,"Cole, Rush and Chandler",Enterprise,Limpopo,Retail,Cape Town DC,L. van Wyk,29,107.65,74.60,3121.85,$958.45,ZAR,1.0,None,Completed,Net 30,,7,
2024-03-04,ORD-202403-002180,INV-202403-002180,Widget Pulse,SKU009,Electronics,Sensors,CUST00612,Ponce Trading,SMB,Free State,Ecommerce,Johannesburg DC,T. Mokoena,3,505.64,344.49,1516.92,483.45,ZAR,1.0,Year End Promo,Completed,COD,,24,
2024-11-24,ORD-202411-002181,INV-202411-002181,Widget Delta,SKU004,Hardware,Tools,CUST00978,Lynch Trading,SMB,Limpopo,Wholesale,Johannesburg DC,N. Dlamini,21,297.62,$200.31,"6,250.02",2043.51,ZAR,1.0,None,Completed,Net 45,,10,
2024-06-27,ORD-202406-002182,INV-202406-002182,Widget Rift,SKU011,Packaging,Boxes,CUST00468,Johnson Trading,Mid-Market,KwaZulu-Natal,Wholesale,Durban Hub,S. Naidoo,-29,15.61,7.83,-452.69,-225.62,ZAR,1.0,Summer Promo,Returned,Net 30,Late Delivery,5,promo order
10/09/2025,ORD-202510-002183,INV-202510-002183,Widget Gamma,SKU003,Hardware,Tools,CUST00983,Fields Trading,SMB,Western Cape,Distributor,Durban Hub,T. Mokoena,23,201.24,137.59,4628.52,"R1,463.95",ZAR,1.0,Bundle Discount,Completed,Net 30,,9,rush delivery
2024-02-02,ORD-202402-002184,INV-202402-002184,Widget Rift,SKU011,Packaging,Boxes,CUST01408,Mclean Trading,SMB,Free State,Ecommerce,Johannesburg DC,N. Dlamini,16,R18.45,8.35,295.2,161.6,USD,18.6676,None,Completed,Net 15,,9,promo order
2025-11-01,ORD-202511-002185,INV-202511-002185,Widget Pulse,SKU009,Electronics,Sensors,CUST00921,Olsen Trading,SMB,Western Cape,Wholesale,Cape Town DC,A. Petersen,-8,518.9,352.87,4151.2,"1,328.24",ZAR,1.0,None,Completed,Net 15,,26,manual correction
2025-06-21,ORD-202506-002186,INV-202506-002186, Widget Flux  ,SKU006,Accessories,Cables,CUST00116, Sanchez Trading  ,SMB,Eastern Cape,Retail,Pretoria Hub,T. Mokoena,13,57.3,23.19,744.9,443.43,ZAR,1.0,None,Completed,Net 45,,13,VIP customer
2025-01-12,ORD-202501-002187,INV-202501-002187,Widget Pulse,SKU009,Electronics,Sensors,CUST01579,Hall Trading,SMB,Western Cape,Retail,Cape Town DC,N. Dlamini,7,536.61,R344.54,3756.27,1344.49,ZAR,1.0,Year End Promo,Completed,Net 15,,25,rush delivery
2025-04-03,ORD-202504-002188,INV-202504-002188,Widget Delta,SKU004,Hardware,Tools,CUST01510,Johnson Trading,SMB,Western Cape,Ecommerce,Durban Hub,A. Petersen,7,293.75,198.43,2056.25,667.24,ZAR,1.0,None,Completed,Net 30,,13,manual correction
2025-03-17,ORD-202503-002189,INV-202503-002189,Widget Echo,SKU005,Accessories,Cables,CUST01745,Thompson Trading,SMB,KwaZulu-Natal,Ecommerce,Johannesburg DC,A. Petersen,12,37.27,$18.23,447.24,228.48,ZAR,1.0,Bundle Discount,Completed,Net 15,,15,
2024-02-16,ORD-202402-002190,INV-202402-002190,Widget Orion,SKU008,Electronics,Sensors,CUST00893,Smith Trading,SMB,Limpopo,Wholesale,Pretoria Hub,T. Mokoena,7,447.46,303.83,3132.22,1005.41,ZAR,1.0,None,Completed,COD,,18,
2025-04-11,ORD-202504-002191,INV-202504-002191,Widget Flux,SKU006,Accessories,Cables,CUST00649,Curtis-Thomas,Enterprise,Free State,Distributor,Pretoria Hub,L. van Wyk,121,46.96,23.29,5682.16,2864.07,ZAR,1.0,Year End Promo,Completed,Net 30,,13,promo order
2025-10-07,ORD-202510-002192,INV-202510-002192,Widget Alpha,SKU001,Hardware,Fasteners,CUST01494,Rubio Trading,Mid-Market,Limpopo,Wholesale,Durban Hub,S. Naidoo,28,R79.60,49.16,2228.8,852.32,USD,19.7348,None,Completed,Net 45,,5,
2025-03-02,ORD-202503-002193,INV-202503-002193,Widget Flux,SKU006,Accessories,Cables,CUST01140,Wilson Trading,SMB,Limpopo,Retail,Durban Hub,L. van Wyk,17,56.02,24.66,R952.34,533.12,ZAR,1.0,None,Completed,Net 60,,13,VIP customer
2025-03-27,ORD-202503-002194,INV-202503-002194,Widget Echo,SKU005,Accessories,Cables,CUST00436, Wilson and Sons  ,Enterprise,Free State,Ecommerce,Pretoria Hub,L. van Wyk,18,36.6,17.47,658.8,344.34,ZAR,1.0,None,Completed,COD,,9,rush delivery
2024-10-09,ORD-202410-002195,INV-202410-002195,Widget Gamma,SKU003,Hardware,Tools,CUST00176,Weaver Trading,Mid-Market,Eastern Cape,Retail,Pretoria Hub,N. Dlamini,8,216.16,140.41,1729.28,606.0,ZAR,1.0,Launch Campaign,Completed,Net 45,,5,promo order
